name,lang,id,n,size(B),cpu(s),mem(KB),status,load,elapsed(s),busy(s),started(s)
regexredux,php,1,5000000,822,1.785,194840,0,51% 33% 41% 69%,1.899,3.715,0.000
regexredux,php,1,5000000,822,1.779,194852,0,34% 88% 41% 34%,1.878,3.711,0.000
regexredux,php,1,5000000,822,1.757,194724,0,74% 48% 33% 40%,1.865,3.678,0.000
regexredux,ifx,1,50000,2229,0.082,19648,0,1% 5% 5% 3%,0.581,0.092,0.000
regexredux,ifx,1,500000,2229,0.419,31520,0,58% 61% 70% 63%,0.173,0.440,0.000
regexredux,ifx,1,5000000,2229,3.198,179656,0,51% 46% 56% 64%,1.493,3.259,0.000
regexredux,ifx,1,5000000,2229,3.090,179660,0,70% 78% 76% 96%,0.967,3.114,0.000
regexredux,ifx,1,5000000,2229,3.089,179404,0,72% 77% 78% 97%,0.958,3.137,0.000
regexredux,ifx,1,5000000,2229,3.099,179724,0,72% 79% 76% 100%,0.958,3.147,0.000
regexredux,ifx,1,5000000,2229,3.087,179712,0,71% 78% 99% 76%,0.958,3.123,0.000
regexredux,ifx,1,5000000,2229,3.094,179660,0,78% 77% 75% 96%,0.955,3.126,0.000
regexredux,csharpaot,1,50000,641,0.185,19700,0,2% 35% 0% 2%,0.455,0.182,0.000
regexredux,csharpaot,1,500000,641,1.297,64228,0,2% 80% 10% 0%,1.411,1.322,0.000
regexredux,csharpaot,1,5000000,641,12.477,817792,0,70% 0% 0% 27%,12.761,12.761,0.000
regexredux,csharpaot,1,5000000,641,12.343,817536,0,1% 84% 0% 15%,12.318,12.515,0.000
regexredux,csharpaot,1,5000000,641,12.356,817536,0,84% 0% 1% 15%,12.333,12.604,0.000
regexredux,csharpaot,1,5000000,641,12.347,817792,0,0% 1% 0% 99%,12.324,12.582,0.000
regexredux,csharpaot,1,5000000,641,12.364,817664,0,84% 15% 0% 0%,12.342,12.490,0.000
regexredux,csharpaot,1,5000000,641,12.345,817664,0,2% 0% 0% 99%,12.322,12.617,0.000
regexredux,julia,1,50000,414,1.266,275312,0,1% 1% 14% 3%,6.336,1.318,0.000
regexredux,julia,1,500000,414,1.095,307664,0,13% 2% 93% 1%,1.025,1.125,0.000
regexredux,julia,1,5000000,414,4.153,491576,0,90% 2% 0% 2%,4.384,4.195,0.000
regexredux,julia,1,5000000,414,4.085,491688,0,6% 96% 3% 0%,3.896,4.129,0.000
regexredux,julia,1,5000000,414,4.108,491604,0,99% 4% 2% 0%,3.916,4.166,0.000
regexredux,julia,1,5000000,414,4.143,491500,0,96% 4% 5% 0%,3.953,4.214,0.000
regexredux,julia,1,5000000,414,4.101,491640,0,95% 3% 5% 2%,3.912,4.213,0.000
regexredux,julia,1,5000000,414,4.105,491588,0,2% 4% 1% 99%,3.915,4.232,0.000
regexredux,csharpcore,4,50000,854,0.702,45232,0,43% 19% 12% 21%,0.729,0.706,0.000
regexredux,csharpcore,4,500000,854,5.559,124220,0,95% 63% 83% 69%,1.803,5.615,0.000
regexredux,csharpcore,4,5000000,854,51.154,959048,0,84% 80% 94% 63%,15.915,51.407,0.000
regexredux,csharpcore,4,5000000,854,44.642,960648,0,93% 95% 69% 83%,13.150,44.999,0.000
regexredux,csharpcore,4,5000000,854,44.691,960820,0,95% 99% 83% 60%,13.276,44.926,0.000
regexredux,csharpcore,4,5000000,854,44.390,960656,0,93% 98% 76% 70%,13.163,44.582,0.000
regexredux,csharpcore,4,5000000,854,44.788,959068,0,94% 97% 79% 63%,13.443,44.954,0.000
regexredux,csharpcore,4,5000000,854,44.908,957072,0,96% 98% 85% 62%,13.202,45.150,0.000
regexredux,swift,1,50000,721,0.495,26676,0,16% 0% 0% 23%,1.249,0.492,0.000
regexredux,swift,1,500000,721,4.341,116620,0,74% 97% 0% 0%,2.531,4.364,0.000
regexredux,swift,1,5000000,721,43.453,889672,0,0% 0% 97% 76%,24.888,43.553,0.000
regexredux,swift,1,5000000,721,43.605,889800,0,0% 0% 99% 77%,24.602,43.865,0.000
regexredux,swift,1,5000000,721,43.376,889792,0,77% 0% 0% 99%,24.439,43.575,0.000
regexredux,swift,1,5000000,721,43.789,889924,0,0% 99% 78% 0%,24.551,43.922,0.000
regexredux,swift,1,5000000,721,43.356,889712,0,63% 14% 99% 0%,24.439,43.477,0.000
regexredux,swift,1,5000000,721,43.454,889612,0,95% 4% 0% 77%,24.519,43.741,0.000
regexredux,gpp,6,50000,2856,0.027,19736,0,18% 10% 10% 18%,0.098,0.055,0.000
regexredux,gpp,6,500000,2856,0.249,33420,0,21% 22% 16% 77%,0.187,0.258,0.000
regexredux,gpp,6,5000000,2856,2.357,276148,0,60% 22% 38% 21%,1.689,2.398,0.000
regexredux,gpp,6,5000000,2856,2.230,276020,0,29% 31% 30% 100%,1.203,2.293,0.000
regexredux,gpp,6,5000000,2856,2.229,276144,0,30% 44% 85% 30%,1.185,2.270,0.000
regexredux,gpp,6,5000000,2856,2.225,276148,0,30% 31% 100% 30%,1.178,2.272,0.000
regexredux,gpp,6,5000000,2856,2.226,276144,0,30% 28% 100% 30%,1.202,2.275,0.000
regexredux,gpp,6,5000000,2856,2.237,276144,0,43% 29% 31% 85%,1.199,2.264,0.000
regexredux,ocaml,2,50000,644,0.170,20136,0,0% 4% 73% 0%,0.238,0.186,0.000
regexredux,ocaml,2,500000,644,1.389,103112,0,97% 0% 1% 2%,1.428,1.438,0.000
regexredux,ocaml,2,5000000,644,13.786,922308,0,91% 5% 0% 0%,14.171,13.859,0.000
regexredux,ocaml,2,5000000,644,13.580,922372,0,100% 0% 0% 1%,13.581,13.799,0.000
regexredux,ocaml,2,5000000,644,13.576,922500,0,100% 0% 1% 1%,13.578,13.944,0.000
regexredux,ocaml,2,5000000,644,13.705,922568,0,93% 6% 0% 0%,13.709,13.805,0.000
regexredux,ocaml,2,5000000,644,13.703,922756,0,99% 0% 0% 1%,13.705,13.883,0.000
regexredux,ocaml,2,5000000,644,13.572,922624,0,100% 0% 0% 0%,13.573,13.723,0.000
regexredux,fsharpcore,7,50000,610,0.351,55348,0,13% 4% 3% 2%,1.476,0.353,0.000
regexredux,fsharpcore,7,500000,610,0.824,140192,0,33% 15% 60% 21%,0.647,0.850,0.000
regexredux,fsharpcore,7,5000000,610,6.724,1398348,0,14% 16% 28% 76%,5.054,6.828,0.000
regexredux,fsharpcore,7,5000000,610,6.507,1397888,0,14% 29% 15% 84%,4.627,6.654,0.000
regexredux,fsharpcore,7,5000000,610,6.508,1397108,0,35% 16% 13% 76%,4.644,6.640,0.000
regexredux,fsharpcore,7,5000000,610,6.534,1397844,0,15% 67% 32% 28%,4.655,6.657,0.000
regexredux,fsharpcore,7,5000000,610,6.543,1396980,0,14% 26% 72% 29%,4.657,6.646,0.000
regexredux,fsharpcore,7,5000000,610,6.676,1397748,0,35% 30% 13% 60%,4.802,6.713,0.000
regexredux,gcc,5,50000,1403,0.039,19704,0,14% 14% 0% 12%,0.077,0.032,0.000
regexredux,gcc,5,500000,1403,0.227,19704,0,64% 33% 35% 40%,0.144,0.249,0.000
regexredux,gcc,5,5000000,1403,2.121,152352,0,29% 66% 32% 33%,1.316,2.144,0.000
regexredux,gcc,5,5000000,1403,2.032,152392,0,54% 100% 46% 51%,0.812,2.056,0.000
regexredux,gcc,5,5000000,1403,2.036,152388,0,46% 100% 51% 52%,0.821,2.056,0.000
regexredux,gcc,5,5000000,1403,2.035,152388,0,52% 100% 53% 47%,0.810,2.055,0.000
regexredux,gcc,5,5000000,1403,2.032,152392,0,55% 100% 46% 52%,0.808,2.056,0.000
regexredux,gcc,5,5000000,1403,2.035,152388,0,46% 100% 52% 52%,0.810,2.040,0.000
regexredux,clang,5,50000,1403,0.052,20004,0,7% 8% 7% 15%,0.129,0.050,0.000
regexredux,clang,5,500000,1403,0.346,20004,0,56% 56% 57% 60%,0.150,0.344,0.000
regexredux,clang,5,5000000,1403,2.888,154396,0,53% 55% 54% 62%,1.291,2.913,0.000
regexredux,clang,5,5000000,1403,2.818,154372,0,100% 81% 85% 77%,0.822,2.835,0.000
regexredux,clang,5,5000000,1403,2.867,154392,0,96% 84% 82% 82%,0.834,2.887,0.000
regexredux,clang,5,5000000,1403,2.833,154264,0,85% 97% 75% 82%,0.841,2.865,0.000
regexredux,clang,5,5000000,1403,2.824,154372,0,85% 98% 85% 76%,0.821,2.839,0.000
regexredux,clang,5,5000000,1403,2.859,154520,0,86% 82% 97% 84%,0.824,2.894,0.000
regexredux,icx,2,50000,1121,0.063,19940,0,0% 6% 40% 0%,0.147,0.069,0.000
regexredux,icx,2,500000,1121,0.355,19940,0,2% 0% 87% 0%,0.410,0.369,0.000
regexredux,icx,2,5000000,1121,3.283,103680,0,0% 0% 88% 0%,3.703,3.303,0.000
regexredux,icx,2,5000000,1121,3.203,103680,0,0% 0% 100% 0%,3.203,3.213,0.000
regexredux,icx,2,5000000,1121,3.212,103680,0,0% 0% 100% 0%,3.213,3.223,0.000
regexredux,icx,2,5000000,1121,3.225,103552,0,88% 1% 12% 1%,3.239,3.368,0.000
regexredux,icx,2,5000000,1121,3.212,103680,0,99% 1% 0% 0%,3.214,3.262,0.000
regexredux,icx,2,5000000,1121,3.218,103680,0,100% 0% 1% 1%,3.232,3.351,0.000
regexredux,dartjit,3,50000,1061,1.705,166844,0,12% 12% 11% 14%,3.361,1.701,0.000
regexredux,dartjit,3,500000,1061,1.882,273756,0,34% 30% 58% 26%,1.261,1.885,0.000
regexredux,dartjit,3,5000000,1061,7.501,700660,0,16% 17% 73% 20%,5.939,7.561,0.000
regexredux,dartjit,3,5000000,1061,7.418,701228,0,19% 80% 15% 19%,5.543,7.449,0.000
regexredux,dartjit,3,5000000,1061,7.334,708048,0,25% 17% 69% 20%,5.588,7.415,0.000
regexredux,dartjit,3,5000000,1061,7.415,700964,0,18% 18% 16% 77%,5.646,7.447,0.000
regexredux,dartjit,3,5000000,1061,7.520,696888,0,17% 17% 79% 19%,5.586,7.519,0.000
regexredux,dartjit,3,5000000,1061,7.318,701516,0,17% 14% 17% 83%,5.527,7.335,0.000
regexredux,perl,1,50000,471,0.271,19688,0,0% 50% 3% 0%,0.548,0.294,0.000
regexredux,perl,1,500000,471,2.287,25708,0,1% 0% 0% 97%,2.332,2.332,0.000
regexredux,perl,1,5000000,471,22.387,205608,0,78% 0% 19% 0%,22.753,22.548,0.000
regexredux,perl,1,5000000,471,22.383,205608,0,88% 0% 12% 0%,22.388,22.679,0.000
regexredux,perl,1,5000000,471,22.362,205608,0,96% 0% 3% 0%,22.368,22.614,0.000
regexredux,perl,1,5000000,471,22.404,205748,0,100% 0% 0% 0%,22.409,22.655,0.000
regexredux,perl,1,5000000,471,22.381,205580,0,68% 0% 32% 0%,22.385,22.721,0.000
regexredux,perl,1,5000000,471,22.275,205616,0,100% 0% 0% 0%,22.280,22.503,0.000
regexredux,pharo,1,50000,707,0.000,0,-2,1% 0% 0% 28%,2.175,0.676,0.000
regexredux,pharo,1,500000,707,0.000,0,-2,1% 0% 0% 28%,2.175,0.676,0.000
regexredux,pharo,1,5000000,707,0.000,0,-2,1% 0% 0% 28%,2.175,0.676,0.000
regexredux,erlang,6,50000,1055,1.023,99800,0,23% 10% 8% 25%,1.573,1.079,0.000
regexredux,erlang,6,500000,1055,4.660,457292,0,73% 28% 47% 20%,2.781,4.709,0.000
regexredux,erlang,6,5000000,1055,41.893,4230128,0,59% 46% 54% 31%,21.797,42.024,0.000
regexredux,erlang,6,5000000,1055,42.247,4651256,0,40% 59% 35% 44%,23.578,42.605,0.000
regexredux,erlang,6,5000000,1055,41.825,4374020,0,40% 80% 30% 33%,22.577,42.038,0.000
regexredux,erlang,6,5000000,1055,42.134,4647148,0,26% 54% 40% 56%,23.705,42.384,0.000
regexredux,erlang,6,5000000,1055,42.545,4358504,0,34% 41% 41% 67%,23.216,42.879,0.000
regexredux,erlang,6,5000000,1055,42.247,4367572,0,50% 27% 30% 72%,23.522,42.528,0.000
regexredux,dartexe,5,50000,710,0.184,19668,0,6% 46% 6% 73%,0.150,0.200,0.000
regexredux,dartexe,5,500000,710,1.680,89940,0,1% 49% 0% 91%,1.184,1.687,0.000
regexredux,dartexe,5,5000000,710,16.579,519884,0,13% 26% 51% 55%,11.309,16.602,0.000
regexredux,dartexe,5,5000000,710,16.645,519924,0,77% 43% 12% 20%,10.860,16.735,0.000
regexredux,dartexe,5,5000000,710,16.665,520144,0,58% 33% 54% 8%,10.891,16.717,0.000
regexredux,dartexe,5,5000000,710,16.735,520748,0,38% 52% 44% 18%,10.945,16.779,0.000
regexredux,dartexe,5,5000000,710,16.501,520612,0,51% 49% 17% 32%,10.873,16.538,0.000
regexredux,dartexe,5,5000000,710,16.642,520660,0,53% 30% 42% 25%,10.952,16.669,0.000
regexredux,dartjit,2,50000,667,1.585,162848,0,9% 17% 9% 10%,3.308,1.581,0.000
regexredux,dartjit,2,500000,667,1.689,268812,0,20% 74% 25% 15%,1.269,1.715,0.000
regexredux,dartjit,2,5000000,667,7.684,647912,0,7% 5% 12% 88%,6.812,7.717,0.000
regexredux,dartjit,2,5000000,667,7.606,647516,0,7% 7% 55% 45%,6.636,7.678,0.000
regexredux,dartjit,2,5000000,667,7.645,648608,0,5% 7% 6% 94%,6.699,7.644,0.000
regexredux,dartjit,2,5000000,667,7.620,649440,0,77% 7% 22% 8%,6.644,7.621,0.000
regexredux,dartjit,2,5000000,667,7.654,646936,0,51% 53% 6% 4%,6.668,7.755,0.000
regexredux,dartjit,2,5000000,667,7.636,645992,0,34% 68% 6% 5%,6.674,7.655,0.000
regexredux,mri,2,50000,444,0.379,19680,0,1% 0% 66% 0%,0.566,0.384,0.000
regexredux,mri,2,500000,444,3.466,31384,0,0% 0% 98% 1%,3.510,3.520,0.000
regexredux,mri,2,5000000,444,34.698,230016,0,0% 0% 99% 0%,34.818,34.853,0.000
regexredux,mri,2,5000000,444,34.580,230016,0,0% 0% 100% 0%,34.583,34.722,0.000
regexredux,mri,2,5000000,444,34.545,230016,0,100% 0% 0% 0%,34.549,34.722,0.000
regexredux,mri,2,5000000,444,35.279,230016,0,97% 3% 0% 0%,35.284,35.531,0.000
regexredux,mri,2,5000000,444,35.104,230016,0,51% 48% 0% 0%,35.113,35.218,0.000
regexredux,mri,2,5000000,444,34.610,230016,0,0% 6% 93% 0%,34.614,34.787,0.000
regexredux,go,5,50000,817,0.087,19808,0,11% 0% 6% 29%,0.173,0.081,0.000
regexredux,go,5,500000,817,0.584,34544,0,17% 87% 15% 22%,0.399,0.571,0.000
regexredux,go,5,5000000,817,5.735,320392,0,87% 21% 22% 23%,3.757,5.786,0.000
regexredux,go,5,5000000,817,5.405,283448,0,89% 31% 24% 26%,3.245,5.543,0.000
regexredux,go,5,5000000,817,5.417,320280,0,90% 31% 23% 21%,3.303,5.470,0.000
regexredux,go,5,5000000,817,5.411,320612,0,22% 23% 88% 31%,3.259,5.416,0.000
regexredux,go,5,5000000,817,5.418,320508,0,23% 97% 23% 22%,3.255,5.465,0.000
regexredux,go,5,5000000,817,5.349,283624,0,23% 23% 22% 98%,3.238,5.404,0.000
regexredux,fsharpcore,4,50000,916,0.000,0,-10,5% 3% 3% 16%,1.853,0.537,0.000
regexredux,fsharpcore,4,500000,916,0.000,0,-10,5% 3% 3% 16%,1.853,0.537,0.000
regexredux,fsharpcore,4,5000000,916,0.000,0,-10,5% 3% 3% 16%,1.853,0.537,0.000
regexredux,gpp,2,50000,706,0.079,19736,0,10% 0% 4% 26%,0.198,0.081,0.000
regexredux,gpp,2,500000,706,0.396,28828,0,21% 5% 84% 8%,0.375,0.445,0.000
regexredux,gpp,2,5000000,706,3.711,212648,0,16% 68% 22% 1%,3.470,3.806,0.000
regexredux,gpp,2,5000000,706,3.630,212576,0,9% 26% 0% 90%,2.869,3.652,0.000
regexredux,gpp,2,5000000,706,3.626,212576,0,99% 0% 26% 1%,2.864,3.674,0.000
regexredux,gpp,2,5000000,706,3.623,212648,0,2% 83% 44% 1%,2.861,3.742,0.000
regexredux,gpp,2,5000000,706,3.619,212648,0,83% 43% 0% 0%,2.859,3.668,0.000
regexredux,gpp,2,5000000,706,3.648,212648,0,27% 83% 17% 0%,2.880,3.692,0.000
regexredux,sbcl,4,50000,1977,0.349,39164,0,45% 16% 32% 16%,0.316,0.346,0.000
regexredux,sbcl,4,500000,1977,2.979,196948,0,50% 56% 76% 48%,1.304,3.032,0.000
regexredux,sbcl,4,5000000,1977,29.984,818468,0,53% 67% 52% 36%,14.381,30.214,0.000
regexredux,sbcl,4,5000000,1977,30.397,920244,0,61% 42% 69% 45%,13.958,30.567,0.000
regexredux,sbcl,4,5000000,1977,30.550,909908,0,67% 37% 57% 54%,14.271,30.853,0.000
regexredux,sbcl,4,5000000,1977,29.968,831824,0,60% 54% 56% 37%,14.464,30.171,0.000
regexredux,sbcl,4,5000000,1977,29.645,931820,0,51% 43% 75% 37%,14.402,29.856,0.000
regexredux,sbcl,4,5000000,1977,30.476,931948,0,57% 61% 41% 54%,14.381,30.803,0.000
regexredux,gpp,5,50000,859,0.062,19736,0,7% 7% 33% 7%,0.140,0.077,0.000
regexredux,gpp,5,500000,859,0.484,31492,0,72% 21% 6% 4%,0.473,0.493,0.000
regexredux,gpp,5,5000000,859,4.619,215504,0,89% 5% 6% 6%,4.375,4.729,0.000
regexredux,gpp,5,5000000,859,4.528,215492,0,66% 6% 6% 41%,3.820,4.607,0.000
regexredux,gpp,5,5000000,859,4.518,215448,0,17% 6% 88% 6%,3.844,4.579,0.000
regexredux,gpp,5,5000000,859,4.518,215516,0,6% 6% 99% 6%,3.853,4.573,0.000
regexredux,gpp,5,5000000,859,4.531,215648,0,6% 6% 6% 99%,3.856,4.597,0.000
regexredux,gpp,5,5000000,859,4.530,215600,0,99% 6% 6% 7%,3.808,4.577,0.000
regexredux,openj9,1,50000,875,0.907,72912,0,10% 3% 30% 4%,1.950,0.955,0.000
regexredux,openj9,1,500000,875,2.840,169816,0,73% 24% 47% 22%,1.731,2.910,0.000
regexredux,openj9,1,5000000,875,25.746,421008,0,26% 54% 69% 28%,14.476,25.840,0.000
regexredux,openj9,1,5000000,875,25.755,380764,0,31% 28% 95% 28%,14.142,25.937,0.000
regexredux,openj9,1,5000000,875,25.894,344952,0,27% 32% 61% 62%,14.166,26.094,0.000
regexredux,openj9,1,5000000,875,26.255,352704,0,26% 27% 28% 99%,14.585,26.501,0.000
regexredux,openj9,1,5000000,875,25.876,350076,0,34% 64% 41% 43%,14.229,26.081,0.000
regexredux,openj9,1,5000000,875,25.942,347812,0,29% 29% 28% 98%,14.139,26.199,0.000
regexredux,rust,4,50000,771,0.030,19076,0,0% 12% 0% 12%,0.079,0.020,0.000
regexredux,rust,4,500000,771,0.201,23112,0,50% 14% 0% 26%,0.222,0.200,0.000
regexredux,rust,4,5000000,771,1.685,199412,0,19% 60% 14% 1%,1.843,1.740,0.000
regexredux,rust,4,5000000,771,1.614,199412,0,80% 20% 21% 1%,1.353,1.677,0.000
regexredux,rust,4,5000000,771,1.601,199412,0,0% 80% 19% 18%,1.346,1.606,0.000
regexredux,rust,4,5000000,771,1.599,199540,0,0% 19% 81% 20%,1.346,1.638,0.000
regexredux,rust,4,5000000,771,1.597,199412,0,1% 19% 80% 19%,1.341,1.622,0.000
regexredux,rust,4,5000000,771,1.606,199540,0,20% 0% 80% 19%,1.351,1.622,0.000
regexredux,ruby,9,50000,340,0.498,25472,0,0% 37% 0% 0%,1.279,0.494,0.000
regexredux,ruby,9,500000,340,3.125,46976,0,98% 0% 0% 0%,3.163,3.159,0.000
regexredux,ruby,9,5000000,340,30.242,216448,0,0% 0% 99% 0%,30.459,30.367,0.000
regexredux,ruby,9,5000000,340,30.205,216448,0,0% 0% 100% 0%,30.210,30.422,0.000
regexredux,ruby,9,5000000,340,30.132,216448,0,0% 100% 0% 0%,30.140,30.290,0.000
regexredux,ruby,9,5000000,340,30.176,216448,0,100% 0% 0% 0%,30.182,30.333,0.000
regexredux,ruby,9,5000000,340,30.293,216448,0,100% 0% 0% 0%,30.298,30.419,0.000
regexredux,ruby,9,5000000,340,30.170,216448,0,0% 0% 100% 0%,30.175,30.538,0.000
regexredux,java,3,50000,935,0.884,61944,0,11% 10% 18% 12%,1.757,0.912,0.000
regexredux,java,3,500000,935,2.568,175148,0,85% 79% 74% 81%,0.825,2.647,0.000
regexredux,java,3,5000000,935,17.276,597696,0,77% 75% 75% 74%,5.760,17.407,0.000
regexredux,java,3,5000000,935,17.259,589032,0,86% 81% 80% 76%,5.359,17.357,0.000
regexredux,java,3,5000000,935,17.365,563452,0,87% 79% 80% 86%,5.252,17.509,0.000
regexredux,java,3,5000000,935,16.991,629428,0,78% 87% 76% 82%,5.278,17.117,0.000
regexredux,java,3,5000000,935,16.728,599104,0,75% 83% 75% 85%,5.265,16.794,0.000
regexredux,java,3,5000000,935,17.191,611324,0,76% 76% 83% 87%,5.347,17.313,0.000
regexredux,rust,7,50000,2464,0.038,19076,0,12% 12% 22% 11%,0.079,0.046,0.000
regexredux,rust,7,500000,2464,0.271,19076,0,33% 33% 56% 43%,0.159,0.265,0.000
regexredux,rust,7,5000000,2464,2.081,147072,0,32% 33% 55% 43%,1.286,2.113,0.000
regexredux,rust,7,5000000,2464,1.990,149376,0,89% 53% 58% 54%,0.778,1.994,0.000
regexredux,rust,7,5000000,2464,1.993,149504,0,54% 59% 89% 53%,0.779,2.002,0.000
regexredux,rust,7,5000000,2464,1.996,148480,0,53% 61% 54% 89%,0.782,2.025,0.000
regexredux,rust,7,5000000,2464,2.000,149248,0,55% 59% 89% 54%,0.782,2.029,0.000
regexredux,rust,7,5000000,2464,1.993,151040,0,57% 57% 53% 89%,0.778,2.011,0.000
regexredux,swift,4,50000,751,0.501,29692,0,12% 21% 8% 10%,1.046,0.552,0.000
regexredux,swift,4,500000,751,4.457,137452,0,40% 36% 88% 44%,2.134,4.493,0.000
regexredux,swift,4,5000000,751,45.062,1055220,0,37% 35% 48% 89%,21.484,45.181,0.000
regexredux,swift,4,5000000,751,44.943,1052404,0,41% 44% 91% 37%,20.988,45.040,0.000
regexredux,swift,4,5000000,751,45.107,1049208,0,37% 35% 48% 91%,21.145,45.166,0.000
regexredux,swift,4,5000000,751,44.983,1051252,0,37% 49% 36% 91%,21.029,45.087,0.000
regexredux,swift,4,5000000,751,44.997,1050484,0,36% 49% 91% 37%,21.027,45.041,0.000
regexredux,swift,4,5000000,751,45.038,1044984,0,37% 36% 49% 91%,20.995,45.159,0.000
regexredux,java,6,50000,746,0.970,57276,0,14% 13% 12% 20%,1.679,1.009,0.000
regexredux,java,6,500000,746,2.511,156552,0,66% 73% 72% 81%,0.867,2.548,0.000
regexredux,java,6,5000000,746,17.130,1232500,0,68% 64% 70% 81%,6.067,17.284,0.000
regexredux,java,6,5000000,746,16.875,1235356,0,67% 96% 72% 66%,5.620,16.971,0.000
regexredux,java,6,5000000,746,17.310,1234512,0,68% 72% 80% 85%,5.674,17.425,0.000
regexredux,java,6,5000000,746,17.137,1234296,0,69% 88% 78% 71%,5.587,17.196,0.000
regexredux,java,6,5000000,746,17.131,1235196,0,67% 82% 87% 71%,5.607,17.270,0.000
regexredux,java,6,5000000,746,17.060,1234388,0,70% 70% 87% 77%,5.612,17.212,0.000
regexredux,ocaml,3,50000,653,0.076,19736,0,6% 20% 0% 28%,0.148,0.081,0.000
regexredux,ocaml,3,500000,653,0.490,51056,0,87% 57% 0% 2%,0.337,0.500,0.000
regexredux,ocaml,3,5000000,653,4.679,424128,0,0% 60% 1% 90%,3.115,4.747,0.000
regexredux,ocaml,3,5000000,653,4.541,424256,0,71% 0% 1% 100%,2.659,4.610,0.000
regexredux,ocaml,3,5000000,653,4.547,424128,0,71% 0% 0% 100%,2.664,4.601,0.000
regexredux,ocaml,3,5000000,653,4.531,424256,0,0% 70% 0% 100%,2.651,4.552,0.000
regexredux,ocaml,3,5000000,653,4.561,424512,0,70% 0% 0% 100%,2.679,4.589,0.000
regexredux,ocaml,3,5000000,653,4.533,424508,0,71% 0% 0% 100%,2.652,4.564,0.000
regexredux,csharpaot,4,50000,854,0.351,20224,0,16% 22% 18% 28%,0.419,0.360,0.000
regexredux,csharpaot,4,500000,854,3.195,94496,0,84% 68% 94% 70%,1.015,3.217,0.000
regexredux,csharpaot,4,5000000,854,31.378,927744,0,74% 89% 76% 90%,9.526,31.539,0.000
regexredux,csharpaot,4,5000000,854,31.374,928256,0,96% 71% 92% 83%,9.155,31.547,0.000
regexredux,csharpaot,4,5000000,854,31.700,928896,0,76% 95% 86% 91%,9.125,31.856,0.000
regexredux,csharpaot,4,5000000,854,31.347,928128,0,82% 94% 93% 76%,9.049,31.401,0.000
regexredux,csharpaot,4,5000000,854,31.355,927872,0,86% 80% 86% 95%,9.077,31.606,0.000
regexredux,csharpaot,4,5000000,854,31.207,928000,0,75% 94% 81% 95%,9.008,31.276,0.000
regexredux,csharpcore,8,50000,1881,0.180,36908,0,20% 5% 2% 4%,0.692,0.228,0.000
regexredux,csharpcore,8,500000,1881,0.379,69236,0,48% 24% 25% 53%,0.264,0.400,0.000
regexredux,csharpcore,8,5000000,1881,2.765,389120,0,23% 33% 58% 34%,1.892,2.827,0.000
regexredux,csharpcore,8,5000000,1881,2.668,388640,0,33% 31% 38% 84%,1.432,2.690,0.000
regexredux,csharpcore,8,5000000,1881,2.674,388608,0,36% 29% 84% 39%,1.430,2.724,0.000
regexredux,csharpcore,8,5000000,1881,2.670,388664,0,39% 30% 34% 84%,1.434,2.719,0.000
regexredux,csharpcore,8,5000000,1881,2.677,388828,0,35% 84% 30% 38%,1.446,2.724,0.000
regexredux,csharpcore,8,5000000,1881,2.692,388924,0,30% 83% 38% 35%,1.452,2.732,0.000
regexredux,node,4,50000,471,0.192,51948,0,11% 0% 0% 0%,1.706,0.201,0.000
regexredux,node,4,500000,471,0.517,149212,0,0% 0% 3% 86%,0.577,0.519,0.000
regexredux,node,4,5000000,471,5.784,965416,0,1% 82% 9% 1%,6.224,5.856,0.000
regexredux,node,4,5000000,471,5.719,965776,0,10% 90% 0% 0%,5.591,5.737,0.000
regexredux,node,4,5000000,471,5.707,965848,0,53% 47% 0% 2%,5.579,5.797,0.000
regexredux,node,4,5000000,471,5.697,965760,0,9% 91% 1% 1%,5.570,5.759,0.000
regexredux,node,4,5000000,471,5.712,965408,0,91% 1% 1% 9%,5.567,5.762,0.000
regexredux,node,4,5000000,471,5.724,965572,0,10% 2% 91% 1%,5.574,5.836,0.000
regexredux,julia,4,50000,772,1.146,251776,0,5% 1% 5% 7%,6.030,1.188,0.000
regexredux,julia,4,500000,772,0.818,275456,0,17% 29% 1% 86%,0.616,0.837,0.000
regexredux,julia,4,5000000,772,3.243,451444,0,2% 0% 74% 64%,2.317,3.283,0.000
regexredux,julia,4,5000000,772,3.176,451168,0,8% 2% 65% 98%,1.835,3.213,0.000
regexredux,julia,4,5000000,772,3.176,451064,0,65% 1% 10% 98%,1.830,3.225,0.000
regexredux,julia,4,5000000,772,3.195,451300,0,13% 89% 2% 68%,1.844,3.199,0.000
regexredux,julia,4,5000000,772,3.184,451304,0,7% 79% 83% 4%,1.842,3.224,0.000
regexredux,julia,4,5000000,772,3.172,451400,0,100% 0% 4% 68%,1.826,3.181,0.000
regexredux,gpp,4,50000,1322,0.000,0,-11,%,0.000,0.000,0.000
regexredux,gpp,4,500000,1322,0.000,0,-11,%,0.000,0.000,0.000
regexredux,gpp,4,5000000,1322,0.000,0,-11,%,0.000,0.000,0.000
regexredux,java,1,50000,875,0.954,61148,0,15% 21% 11% 14%,1.616,1.008,0.000
regexredux,java,1,500000,875,2.371,178816,0,33% 85% 41% 44%,1.174,2.402,0.000
regexredux,java,1,5000000,875,16.771,573828,0,78% 43% 30% 36%,8.898,16.835,0.000
